NO_OF_FRAMES	2000
NO_OF_CAMERAS	10
NO_OF_MARKERS	16
FREQUENCY	100
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2026-01-19, 10:24:53.089	2063941.29639670
DATA_INCLUDED	3D
MARKER_NAMES	New 0000	New 0001	New 0002	New 0003	New 0004	New 0005	New 0006	New 0007	New 0008	New 0009	New 0010	New 0011	New 0012	New 0013	New 0014	New 0015
TRAJECTORY_TYPES	Measured	Measured	Measured	Measured	Measured	Mixed	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured
Frame	Time	New 0000 X	New 0000 Y	New 0000 Z	New 0001 X	New 0001 Y	New 0001 Z	New 0002 X	New 0002 Y	New 0002 Z	New 0003 X	New 0003 Y	New 0003 Z	New 0004 X	New 0004 Y	New 0004 Z	New 0005 X	New 0005 Y	New 0005 Z	New 0006 X	New 0006 Y	New 0006 Z	New 0007 X	New 0007 Y	New 0007 Z	New 0008 X	New 0008 Y	New 0008 Z	New 0009 X	New 0009 Y	New 0009 Z	New 0010 X	New 0010 Y	New 0010 Z	New 0011 X	New 0011 Y	New 0011 Z	New 0012 X	New 0012 Y	New 0012 Z	New 0013 X	New 0013 Y	New 0013 Z	New 0014 X	New 0014 Y	New 0014 Z	New 0015 X	New 0015 Y	New 0015 Z	
352	3.51000	628.047	-26.561	1499.465	831.139	224.453	22.053	733.580	146.420	533.313	914.574	156.955	49.263	909.921	-214.434	54.484	1360.728	-25.897	1588.247	642.098	120.299	84.303	665.221	-198.690	978.637	723.961	107.966	1542.602	723.152	-159.016	1537.589	645.403	-153.720	82.917	820.817	-274.758	23.633	692.247	-217.974	100.374	695.535	173.545	103.283	720.711	-190.470	528.222	660.858	164.222	995.348
353	3.52000	627.824	-26.933	1499.612	831.145	224.426	22.099	735.255	146.122	533.451	914.636	156.931	49.297	910.009	-214.427	54.409	1360.644	-25.897	1588.157	642.192	120.180	84.368	666.186	-198.601	978.733	723.717	107.669	1542.818	723.154	-159.462	1537.650	645.595	-153.652	83.122	820.893	-274.740	23.603	692.399	-217.911	100.485	695.768	173.469	103.451	721.853	-190.488	528.286	661.972	163.782	995.395
354	3.53000	627.614	-27.333	1499.726	831.156	224.438	22.100	736.904	145.939	533.614	914.670	156.921	49.315	910.081	-214.456	54.369	1360.708	-26.183	1587.748	642.298	120.184	84.479	667.169	-198.600	979.023	723.421	107.345	1543.189	723.082	-159.938	1537.770	645.739	-153.626	83.316	820.849	-274.750	23.672	692.564	-217.925	100.660	696.002	173.458	103.541	723.009	-190.614	528.520	662.953	163.284	995.582
355	3.54000	627.360	-27.731	1499.852	831.168	224.436	22.098	738.459	145.727	533.746	914.666	156.945	49.280	910.142	-214.464	54.319	1360.854	-26.257	1587.345	642.356	120.220	84.581	668.172	-198.713	979.416	723.105	107.029	1543.492	722.935	-160.241	1537.839	645.824	-153.660	83.493	820.893	-274.741	23.600	692.737	-217.967	100.820	696.248	173.492	103.642	724.279	-190.830	528.797	663.898	162.830	995.843
356	3.55000	627.083	-28.094	1499.905	831.175	224.441	22.073	739.858	145.631	533.888	914.691	156.968	49.264	910.174	-214.485	54.269	1360.296	-21.495	1589.115	642.362	120.307	84.661	669.343	-198.948	979.833	722.845	106.736	1543.709	722.720	-160.606	1538.043	645.872	-153.701	83.662	820.916	-274.762	23.687	692.867	-218.042	100.927	696.447	173.581	103.727	725.466	-191.115	528.992	664.748	162.368	996.084
357	3.56000	626.767	-28.408	1499.937	831.191	224.439	22.101	741.012	145.495	533.941	914.689	156.933	49.287	910.196	-214.489	54.229	1360.542	-21.655	1588.607	642.369	120.347	84.684	670.545	-199.298	980.173	722.551	106.392	1544.010	722.487	-160.885	1538.137	645.867	-153.793	83.752	820.941	-274.793	23.673	692.977	-218.117	100.999	696.613	173.643	103.756	726.511	-191.335	529.135	665.596	161.977	996.305
358	3.57000	626.430	-28.640	1499.884	831.186	224.446	22.124	741.795	145.359	533.977	914.671	156.910	49.328	910.191	-214.506	54.208	1360.784	-21.815	1588.200	642.370	120.404	84.694	671.761	-199.677	980.412	722.292	106.106	1544.197	722.252	-161.061	1538.218	645.851	-153.918	83.818	820.935	-274.807	23.639	693.024	-218.272	101.022	696.757	173.685	103.767	727.443	-191.535	529.189	666.426	161.651	996.404
359	3.58000	626.130	-28.878	1499.763	831.178	224.430	22.139	742.314	145.211	533.924	914.638	156.880	49.405	910.170	-214.513	54.220	1360.920	-21.988	1587.767	642.271	120.401	84.581	672.994	-200.146	980.561	721.991	105.813	1544.210	722.047	-161.222	1538.228	645.816	-153.990	83.797	820.942	-274.760	23.649	693.057	-218.409	100.983	696.803	173.715	103.744	728.177	-191.728	529.114	667.229	161.392	996.415
360	3.59000	625.921	-29.045	1499.575	831.152	224.416	22.141	742.460	145.039	533.816	914.586	156.869	49.473	910.138	-214.513	54.250	1361.008	-22.144	1587.372	642.204	120.411	84.497	674.150	-200.563	980.630	721.798	105.598	1544.237	721.865	-161.438	1538.166	645.773	-154.096	83.740	820.947	-274.824	23.612	693.046	-218.498	100.895	696.778	173.679	103.636	728.656	-191.797	528.948	668.012	161.191	996.276
361	3.60000	625.766	-29.213	1499.327	831.134	224.427	22.150	742.416	144.848	533.630	914.518	156.840	49.586	910.084	-214.516	54.315	1361.008	-22.348	1587.209	642.091	120.382	84.312	675.185	-200.914	980.645	721.621	105.408	1544.158	721.748	-161.647	1537.992	645.659	-154.170	83.569	820.936	-274.794	23.653	692.988	-218.602	100.780	696.690	173.624	103.542	729.049	-191.843	528.764	668.714	160.993	996.044
362	3.61000	625.643	-29.423	1499.107	831.109	224.396	22.181	742.230	144.721	533.453	914.448	156.815	49.759	910.031	-214.491	54.343	1360.871	-22.522	1587.071	641.992	120.363	84.023	676.094	-201.229	980.501	721.440	105.243	1543.988	721.694	-161.818	1537.766	645.610	-154.186	83.396	820.914	-274.785	23.600	692.960	-218.584	100.670	696.562	173.612	103.376	729.288	-190.940	527.998	669.324	160.758	995.797
363	3.62000	625.615	-29.597	1498.749	831.105	224.409	22.197	741.952	144.548	533.209	914.357	156.860	49.946	910.005	-214.492	54.380	1360.797	-22.726	1586.999	641.864	120.310	83.742	676.839	-201.498	980.198	721.373	105.109	1543.742	721.696	-162.042	1537.435	645.490	-154.142	83.097	820.910	-274.801	23.659	692.895	-218.488	100.494	696.400	173.585	103.168	729.449	-190.988	527.773	669.865	160.551	995.507
364	3.63000	625.627	-29.814	1498.424	831.052	224.379	22.182	741.699	144.412	532.922	914.245	156.874	50.083	909.977	-214.488	54.398	1360.672	-22.865	1586.969	641.743	120.282	83.490	677.430	-201.832	979.791	721.312	104.982	1543.479	721.724	-162.269	1537.105	645.449	-154.127	82.885	820.890	-274.778	23.654	692.859	-218.410	100.375	696.257	173.541	102.967	729.469	-191.027	527.547	670.308	160.377	995.157
365	3.64000	625.654	-30.000	1498.095	831.054	224.407	22.191	741.536	144.387	532.696	914.163	156.837	50.212	909.962	-214.477	54.424	1360.610	-23.052	1587.142	641.628	120.319	83.236	677.946	-202.024	979.318	721.261	104.824	1543.218	721.808	-162.518	1536.771	645.412	-154.030	82.713	820.885	-274.800	23.629	692.804	-218.318	100.240	696.148	173.526	102.756	729.395	-190.781	527.065	670.710	160.153	994.743
366	3.65000	625.759	-30.198	1497.731	831.027	224.405	22.188	741.456	144.352	532.394	914.095	156.870	50.305	909.931	-214.468	54.433	1360.538	-23.206	1587.360	641.554	120.329	83.087	678.266	-202.057	978.882	721.302	104.713	1542.953	721.919	-162.720	1536.441	645.371	-153.991	82.565	820.883	-274.809	23.661	692.757	-218.281	100.149	696.070	173.520	102.591	729.210	-191.153	527.120	671.073	159.950	994.310
367	3.66000	625.888	-30.368	1497.496	831.012	224.382	22.196	741.531	144.281	532.149	914.049	156.888	50.362	909.854	-214.479	54.467	1360.465	-23.323	1587.595	641.512	120.354	82.962	678.630	-202.075	978.406	721.313	104.558	1542.731	722.080	-162.996	1536.168	645.364	-153.967	82.452	820.829	-274.722	23.609	692.647	-218.248	99.988	696.048	173.501	102.505	728.982	-190.898	526.719	671.257	159.743	993.886
368	3.67000	626.007	-30.554	1497.353	831.022	224.401	22.187	741.696	144.252	532.030	914.049	156.861	50.372	909.819	-214.485	54.514	1360.364	-23.420	1587.847	641.489	120.364	82.907	678.900	-202.087	978.017	721.438	104.470	1542.569	722.221	-163.111	1535.891	645.286	-153.991	82.393	820.861	-274.796	23.582	692.563	-218.320	99.907	696.055	173.509	102.408	728.672	-190.888	526.539	671.397	159.601	993.502
369	3.68000	626.123	-30.712	1497.223	831.026	224.379	22.185	741.919	144.225	531.974	914.018	156.879	50.386	909.798	-214.512	54.550	1360.322	-23.501	1588.191	641.481	120.364	82.878	679.119	-202.125	977.776	721.508	104.371	1542.387	722.360	-163.213	1535.732	645.199	-154.061	82.333	820.807	-274.784	23.609	692.521	-218.380	99.852	696.082	173.494	102.384	728.405	-191.243	526.606	671.477	159.518	993.259
370	3.69000	626.267	-30.829	1497.154	831.018	224.389	22.166	742.200	144.266	532.023	914.014	156.862	50.397	909.768	-214.520	54.583	1360.276	-23.556	1588.437	641.471	120.380	82.862	679.287	-202.213	977.552	721.548	104.265	1542.336	722.515	-163.426	1535.684	645.116	-154.107	82.328	820.828	-274.725	23.546	692.483	-218.431	99.822	696.107	173.518	102.393	728.188	-191.690	526.822	671.476	159.450	993.132
371	3.70000	626.343	-30.951	1497.231	831.026	224.394	22.179	742.427	144.279	532.038	913.940	156.882	50.414	909.729	-214.555	54.634	1360.229	-23.592	1588.627	641.460	120.398	82.856	679.435	-202.356	977.514	721.688	104.214	1542.292	722.651	-163.534	1535.696	645.088	-154.147	82.309	820.853	-274.759	23.529	692.468	-218.538	99.825	696.094	173.553	102.387	728.078	-191.644	526.744	671.469	159.411	993.173
372	3.71000	626.421	-31.083	1497.280	831.022	224.397	22.203	742.651	144.367	532.078	913.909	156.872	50.428	909.699	-214.567	54.664	1360.240	-23.606	1588.836	641.449	120.429	82.869	679.459	-202.423	977.617	721.654	104.054	1542.457	722.808	-163.376	1535.646	645.083	-154.223	82.355	820.845	-274.783	23.559	692.452	-218.602	99.884	696.103	173.591	102.417	728.011	-191.997	527.001	671.483	159.416	993.279
373	3.72000	626.457	-31.176	1497.294	831.022	224.404	22.215	742.894	144.405	532.083	913.878	156.875	50.486	909.705	-214.549	54.686	1360.289	-23.608	1589.049	641.430	120.473	82.867	679.425	-202.391	977.801	721.730	103.941	1542.656	722.864	-163.433	1535.701	645.143	-154.193	82.402	820.848	-274.796	23.568	692.486	-218.536	99.894	696.092	173.635	102.437	728.103	-191.558	526.710	671.503	159.477	993.488
374	3.73000	626.453	-31.293	1497.465	831.016	224.403	22.199	743.082	144.425	532.097	913.828	156.857	50.503	909.722	-214.549	54.692	1360.350	-23.589	1589.252	641.407	120.510	82.874	679.325	-202.322	978.050	721.786	103.851	1542.789	722.924	-163.602	1535.864	645.134	-154.119	82.403	820.848	-274.800	23.623	692.501	-218.485	99.973	696.041	173.652	102.447	728.200	-191.610	526.832	671.526	159.548	993.754
375	3.74000	626.430	-31.338	1497.592	831.001	224.394	22.173	743.202	144.479	532.157	913.809	156.853	50.535	909.747	-214.550	54.713	1360.373	-23.560	1589.329	641.318	120.558	82.914	679.210	-202.286	978.247	721.809	103.783	1542.852	722.941	-163.560	1535.926	645.149	-154.020	82.402	820.825	-274.774	23.661	692.536	-218.363	99.988	696.038	173.665	102.473	728.350	-191.667	527.104	671.551	159.607	994.013
376	3.75000	626.359	-31.382	1497.692	831.016	224.402	22.187	743.273	144.506	532.204	913.833	156.840	50.532	909.784	-214.533	54.674	1360.447	-23.545	1589.533	641.424	120.497	82.935	679.089	-202.267	978.409	721.820	103.720	1543.019	722.925	-163.563	1536.049	645.235	-153.950	82.409	820.843	-274.758	23.581	692.583	-218.244	100.033	696.066	173.652	102.534	728.593	-191.087	526.700	671.568	159.639	994.237
377	3.76000	626.297	-31.314	1497.748	831.032	224.383	22.174	743.311	144.526	532.275	913.826	156.836	50.513	909.791	-214.517	54.652	1360.480	-23.527	1589.687	641.463	120.478	82.983	678.982	-202.283	978.540	721.846	103.692	1543.059	722.865	-163.539	1536.141	645.269	-153.876	82.456	820.840	-274.744	23.592	692.645	-218.172	100.070	696.076	173.646	102.558	728.806	-191.381	527.068	671.562	159.691	994.340
378	3.77000	626.196	-31.268	1497.861	831.029	224.410	22.185	743.286	144.566	532.312	913.858	156.851	50.476	909.820	-214.532	54.622	1360.457	-23.519	1589.795	641.491	120.460	83.042	678.879	-202.276	978.587	721.828	103.692	1543.081	722.728	-163.501	1536.182	645.311	-153.834	82.456	820.844	-274.757	23.649	692.697	-218.125	100.108	696.113	173.627	102.587	729.020	-191.033	526.800	671.535	159.737	994.400
379	3.78000	626.114	-31.229	1497.870	831.021	224.404	22.204	743.236	144.630	532.333	913.863	156.858	50.458	909.839	-214.545	54.595	1360.470	-23.535	1590.033	641.519	120.450	83.085	678.823	-202.199	978.577	721.769	103.664	1543.180	722.516	-163.461	1536.283	645.317	-153.802	82.480	820.855	-274.766	23.613	692.701	-218.088	100.082	696.122	173.647	102.632	729.176	-191.068	526.825	671.470	159.785	994.372
380	3.79000	625.988	-31.170	1497.920	831.031	224.396	22.131	743.074	144.736	532.381	913.881	156.873	50.413	909.844	-214.545	54.567	1360.365	-23.542	1590.098	641.523	120.477	83.124	678.777	-202.111	978.521	721.733	103.678	1543.256	722.332	-163.404	1536.343	645.313	-153.815	82.496	820.814	-274.792	23.585	692.754	-218.055	100.082	696.129	173.675	102.627	729.305	-190.993	526.786	671.358	159.818	994.294
381	3.80000	625.895	-31.057	1497.865	831.069	224.418	22.158	742.847	144.904	532.414	913.886	156.862	50.355	909.875	-214.544	54.532	1360.292	-23.549	1590.175	641.540	120.519	83.169	678.735	-202.001	978.432	721.708	103.733	1543.109	722.100	-163.374	1536.340	645.317	-153.842	82.529	820.836	-274.767	23.620	692.799	-218.105	100.108	696.104	173.724	102.644	729.451	-191.130	526.880	671.232	159.863	994.231
382	3.81000	625.765	-30.954	1497.886	831.058	224.423	22.133	742.531	145.105	532.450	913.890	156.895	50.291	909.899	-214.546	54.480	1360.176	-23.573	1590.271	641.542	120.579	83.225	678.672	-201.881	978.306	721.580	103.780	1543.112	721.848	-163.198	1536.263	645.373	-153.827	82.576	820.868	-274.815	23.613	692.824	-218.109	100.144	696.063	173.794	102.671	729.590	-191.288	527.013	671.072	159.919	994.168
383	3.82000	625.618	-30.880	1497.890	831.055	224.440	22.110	742.223	145.219	532.465	913.873	156.884	50.215	909.912	-214.561	54.398	1360.070	-23.585	1590.399	641.558	120.637	83.331	678.577	-201.799	978.212	721.473	103.828	1543.140	721.697	-163.202	1536.243	645.380	-153.820	82.642	820.851	-274.745	23.627	692.883	-218.113	100.202	696.044	173.851	102.723	729.813	-190.900	526.699	670.899	160.005	994.104
384	3.83000	625.499	-30.778	1497.891	831.067	224.447	22.109	741.922	145.392	532.534	913.887	156.874	50.158	909.929	-214.551	54.330	1359.938	-23.585	1590.494	641.593	120.691	83.338	678.437	-201.764	978.187	721.387	103.904	1543.193	721.551	-163.203	1536.175	645.409	-153.791	82.687	820.837	-274.778	23.656	692.926	-218.083	100.190	695.984	173.923	102.722	729.924	-191.201	526.952	670.699	160.137	994.119
385	3.84000	625.402	-30.719	1497.974	831.063	224.422	22.047	741.666	145.558	532.584	913.903	156.870	50.054	909.974	-214.565	54.255	1359.778	-23.579	1590.566	641.600	120.681	83.417	678.211	-201.715	978.147	721.315	103.986	1543.309	721.489	-163.112	1536.134	645.477	-153.741	82.768	820.841	-274.783	23.678	692.957	-218.054	100.252	695.959	173.975	102.777	730.153	-191.134	526.934	670.462	160.293	994.173
386	3.85000	625.338	-30.636	1498.094	831.082	224.434	22.081	741.553	145.650	532.620	913.936	156.868	49.958	910.039	-214.590	54.162	1359.604	-23.544	1590.626	641.659	120.698	83.524	677.889	-201.688	978.172	721.247	104.065	1543.437	721.414	-163.067	1536.109	645.553	-153.669	82.844	820.880	-274.774	23.633	693.084	-217.940	100.358	695.955	174.001	102.821	730.435	-190.889	526.761	670.187	160.478	994.299
387	3.86000	625.277	-30.519	1498.251	831.089	224.442	22.056	741.551	145.732	532.676	913.984	156.857	49.834	910.137	-214.572	54.041	1359.472	-23.521	1590.753	641.740	120.724	83.645	677.414	-201.607	978.216	721.149	104.124	1543.548	721.397	-162.993	1536.186	645.631	-153.530	82.941	820.874	-274.764	23.707	693.175	-217.812	100.470	695.959	174.010	102.890	730.841	-190.453	526.537	669.781	160.695	994.450
388	3.87000	625.228	-30.460	1498.482	831.117	224.442	22.064	741.687	145.737	532.687	914.068	156.834	49.683	910.218	-214.589	53.927	1359.328	-23.462	1590.805	641.811	120.716	83.784	676.875	-201.608	978.351	721.060	104.196	1543.745	721.389	-162.888	1536.286	645.798	-153.384	83.067	820.887	-274.794	23.728	693.333	-217.639	100.620	696.005	173.999	102.983	731.455	-190.762	526.902	669.249	160.848	994.597
389	3.88000	625.146	-30.310	1498.729	831.131	224.457	22.047	741.939	145.719	532.748	914.167	156.808	49.581	910.310	-214.567	53.768	1359.230	-23.379	1590.807	641.905	120.667	83.941	676.250	-201.579	978.514	721.020	104.300	1543.980	721.333	-162.475	1536.237	645.967	-153.246	83.251	820.912	-274.774	23.709	693.486	-217.519	100.783	696.050	173.966	103.069	732.123	-190.593	526.880	668.600	160.998	994.752
390	3.89000	625.035	-30.210	1499.110	831.153	224.451	22.061	742.231	145.706	532.872	914.261	156.812	49.443	910.427	-214.558	53.618	1359.162	-23.273	1590.844	642.008	120.652	84.130	675.480	-201.548	978.727	720.968	104.394	1544.283	721.359	-162.721	1536.582	646.122	-153.160	83.477	820.926	-274.774	23.822	693.758	-217.380	100.950	696.113	173.933	103.216	732.944	-189.969	526.445	667.782	161.114	994.893
391	3.90000	624.982	-30.056	1499.522	831.176	224.436	22.050	742.600	145.763	533.007	914.329	156.802	49.337	910.529	-214.522	53.467	1359.111	-23.181	1590.775	642.098	120.620	84.349	674.632	-201.504	978.994	720.923	104.545	1544.586	721.368	-162.581	1536.783	646.294	-153.102	83.752	820.946	-274.689	23.749	693.960	-217.337	101.142	696.167	173.918	103.345	733.852	-190.139	526.830	666.802	161.221	995.072
392	3.91000	624.911	-29.866	1499.959	831.166	224.445	22.046	742.996	145.815	533.121	914.415	156.800	49.294	910.651	-214.524	53.296	1359.104	-23.058	1590.726	642.175	120.591	84.528	673.730	-201.509	979.342	720.934	104.735	1544.890	721.393	-162.332	1536.980	646.508	-153.037	84.070	820.962	-274.702	23.835	694.226	-217.248	101.475	696.225	173.897	103.457	734.846	-189.950	526.867	665.694	161.331	995.283
393	3.92000	624.810	-29.684	1500.423	831.207	224.462	22.060	743.463	145.839	533.172	914.463	156.807	49.174	910.791	-214.489	53.078	1359.069	-22.902	1590.588	642.307	120.552	84.650	672.761	-201.571	979.677	720.899	104.959	1545.100	721.425	-162.165	1537.225	646.729	-152.922	84.392	821.023	-274.748	23.914	694.446	-217.176	101.662	696.265	173.914	103.629	735.861	-189.969	527.057	664.446	161.475	995.497
394	3.93000	624.683	-29.429	1500.875	831.208	224.459	22.045	744.045	145.892	533.175	914.540	156.788	49.080	910.935	-214.491	52.870	1359.043	-22.750	1590.343	642.402	120.552	84.807	671.730	-201.693	980.041	720.900	105.174	1545.448	721.397	-161.865	1537.391	646.968	-152.788	84.732	821.036	-274.705	23.794	694.714	-217.134	101.979	696.340	173.949	103.745	736.567	-191.797	528.572	663.097	161.604	995.695
395	3.94000	624.518	-29.175	1501.347	831.215	224.462	22.056	744.746	145.936	533.044	914.628	156.775	49.055	911.084	-214.478	52.723	1358.966	-22.571	1590.065	642.501	120.582	84.938	670.604	-201.854	980.391	720.882	105.402	1545.785	721.353	-161.550	1537.598	647.205	-152.780	85.139	821.076	-274.727	23.917	694.974	-217.130	102.310	696.413	173.952	103.893	737.534	-192.268	528.997	661.606	161.692	995.803
396	3.95000	624.389	-28.907	1501.764	831.248	224.471	22.015	745.589	145.926	532.876	914.699	156.775	48.921	911.237	-214.475	52.555	1358.921	-22.391	1589.723	642.642	120.573	85.130	669.387	-202.089	980.811	720.803	105.634	1546.070	721.314	-161.341	1537.835	647.445	-152.708	85.515	821.097	-274.746	23.938	695.257	-217.063	102.623	696.531	173.976	104.009	738.594	-192.445	529.122	660.009	161.785	995.906
397	3.96000	624.256	-28.590	1502.174	831.272	224.488	22.024	746.550	145.911	532.682	914.781	156.777	48.785	911.362	-214.468	52.420	1358.864	-22.161	1589.290	642.771	120.580	85.316	668.032	-202.400	981.270	720.775	105.912	1546.137	721.248	-160.991	1537.964	647.658	-152.624	85.836	821.150	-274.736	23.900	695.500	-217.047	102.881	696.690	173.959	104.108	739.806	-192.548	529.356	658.310	161.852	995.980
398	3.97000	624.047	-28.292	1502.587	831.279	224.479	21.999	747.655	145.852	532.515	914.856	156.746	48.654	911.500	-214.465	52.268	1358.777	-21.929	1588.810	642.822	120.578	85.508	666.659	-202.773	981.655	720.671	106.139	1546.338	721.134	-160.590	1538.035	647.856	-152.644	86.119	821.155	-274.709	23.994	695.779	-216.988	103.209	696.852	173.899	104.230	741.118	-192.537	529.645	656.487	161.956	995.968
399	3.98000	623.839	-27.972	1502.968	831.285	224.490	22.013	748.836	145.803	532.509	914.929	156.729	48.489	911.624	-214.480	52.079	1358.708	-21.677	1588.373	643.035	120.478	85.769	665.083	-203.066	982.007	720.612	106.417	1546.367	721.021	-160.289	1538.089	648.026	-152.647	86.526	821.218	-274.770	23.992	696.032	-217.026	103.433	697.045	173.863	104.383	742.453	-192.467	530.116	654.569	162.060	995.944
400	3.99000	623.621	-27.748	1503.339	831.321	224.487	22.041	750.106	145.771	532.549	915.017	156.760	48.299	911.713	-214.462	51.918	1358.578	-21.386	1587.781	643.203	120.375	86.014	663.403	-203.410	982.332	720.523	106.699	1546.437	720.915	-159.974	1538.114	648.199	-152.695	86.917	821.252	-274.765	23.998	696.350	-217.106	103.774	697.240	173.809	104.617	743.814	-192.418	530.503	652.544	162.194	995.847
401	4.00000	623.388	-27.436	1503.679	831.154	224.431	21.793	751.382	145.777	532.684	915.138	156.759	48.055	911.808	-214.428	51.836	1358.399	-21.065	1587.091	643.384	120.324	86.249	661.619	-203.596	982.496	720.432	106.942	1546.510	720.807	-159.687	1538.092	648.363	-152.850	87.292	821.285	-274.763	23.987	696.556	-217.318	104.039	697.458	173.785	104.809	745.167	-192.310	530.883	650.412	162.282	995.726
